screen_id,screenshot_file,timestamp,viewport,role,workspace,section,page_title,route,url,previous_screen_id,clicked_label,expected_result,actual_result,result_type,back_path_available,primary_action_label,workspace_visible,role_visible,issues,notes
SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__MEETING_NOTES__LOAD__SMALL_MOBILE__1896,screenshots/small-mobile/SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__MEETING_NOTES__LOAD__SMALL_MOBILE__1896.png,2026-06-11T07:03:12.733Z,small-mobile,Super Admin,Platform,Internal Dialogue,Meeting Notes,/operations?workspace=platform&view=internal_dialogue&section=meeting_notes,https://bneineviimacademy.org/operations?workspace=platform&view=internal_dialogue&section=meeting_notes,,,Internal Dialogue / Meeting Notes loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__UPLOADS__LOAD__SMALL_MOBILE__1897,screenshots/small-mobile/SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__UPLOADS__LOAD__SMALL_MOBILE__1897.png,2026-06-11T07:03:15.164Z,small-mobile,Super Admin,Platform,Internal Dialogue,Uploads,/operations?workspace=platform&view=internal_dialogue&section=uploads,https://bneineviimacademy.org/operations?workspace=platform&view=internal_dialogue&section=uploads,,,Internal Dialogue / Uploads loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__DECISIONS__LOAD__SMALL_MOBILE__1898,screenshots/small-mobile/SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__DECISIONS__LOAD__SMALL_MOBILE__1898.png,2026-06-11T07:03:17.664Z,small-mobile,Super Admin,Platform,Internal Dialogue,Decisions,/operations?workspace=platform&view=internal_dialogue&section=decisions,https://bneineviimacademy.org/operations?workspace=platform&view=internal_dialogue&section=decisions,,,Internal Dialogue / Decisions loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__SUPPORT__LOAD__SMALL_MOBILE__1899,screenshots/small-mobile/SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__SUPPORT__LOAD__SMALL_MOBILE__1899.png,2026-06-11T07:03:20.179Z,small-mobile,Super Admin,Platform,Internal Dialogue,Support,/operations?workspace=platform&view=internal_dialogue&section=support,https://bneineviimacademy.org/operations?workspace=platform&view=internal_dialogue&section=support,,,Internal Dialogue / Support loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__ACTIVITY__LOAD__SMALL_MOBILE__1900,screenshots/small-mobile/SUPERADMIN__PLATFORM__INTERNAL_DIALOGUE__ACTIVITY__LOAD__SMALL_MOBILE__1900.png,2026-06-11T07:03:22.078Z,small-mobile,Super Admin,Platform,Internal Dialogue,Activity,/operations?workspace=platform&view=internal_dialogue&section=activity,https://bneineviimacademy.org/operations?workspace=platform&view=internal_dialogue&section=activity,,,Internal Dialogue / Activity loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ACCOUNTING__OVERVIEW__LOAD__SMALL_MOBILE__1901,screenshots/small-mobile/SUPERADMIN__PLATFORM__ACCOUNTING__OVERVIEW__LOAD__SMALL_MOBILE__1901.png,2026-06-11T07:03:24.556Z,small-mobile,Super Admin,Platform,Accounting,Overview,/operations?workspace=platform&view=accounting&section=overview,https://bneineviimacademy.org/operations?workspace=platform&view=accounting&section=overview,,,Accounting / Overview loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ACCOUNTING__PAYMENTS__LOAD__SMALL_MOBILE__1902,screenshots/small-mobile/SUPERADMIN__PLATFORM__ACCOUNTING__PAYMENTS__LOAD__SMALL_MOBILE__1902.png,2026-06-11T07:03:27.040Z,small-mobile,Super Admin,Platform,Accounting,Payments,/operations?workspace=platform&view=accounting&section=payments,https://bneineviimacademy.org/operations?workspace=platform&view=accounting&section=payments,,,Accounting / Payments loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ACCOUNTING__OPEN__LOAD__SMALL_MOBILE__1903,screenshots/small-mobile/SUPERADMIN__PLATFORM__ACCOUNTING__OPEN__LOAD__SMALL_MOBILE__1903.png,2026-06-11T07:03:30.385Z,small-mobile,Super Admin,Platform,Accounting,Open,/operations?workspace=platform&view=accounting&section=open,https://bneineviimacademy.org/operations?workspace=platform&view=accounting&section=open,,,Accounting / Open loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ACCOUNTING__PAID__LOAD__SMALL_MOBILE__1904,screenshots/small-mobile/SUPERADMIN__PLATFORM__ACCOUNTING__PAID__LOAD__SMALL_MOBILE__1904.png,2026-06-11T07:03:33.288Z,small-mobile,Super Admin,Platform,Accounting,Paid,/operations?workspace=platform&view=accounting&section=paid,https://bneineviimacademy.org/operations?workspace=platform&view=accounting&section=paid,,,Accounting / Paid loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ACCOUNTING__NEEDS_SIGNUP__LOAD__SMALL_MOBILE__1905,screenshots/small-mobile/SUPERADMIN__PLATFORM__ACCOUNTING__NEEDS_SIGNUP__LOAD__SMALL_MOBILE__1905.png,2026-06-11T07:03:36.253Z,small-mobile,Super Admin,Platform,Accounting,Needs Signup,/operations?workspace=platform&view=accounting&section=needs_signup,https://bneineviimacademy.org/operations?workspace=platform&view=accounting&section=needs_signup,,,Accounting / Needs Signup loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ACCOUNTING__EXCEPTIONS__LOAD__SMALL_MOBILE__1906,screenshots/small-mobile/SUPERADMIN__PLATFORM__ACCOUNTING__EXCEPTIONS__LOAD__SMALL_MOBILE__1906.png,2026-06-11T07:03:39.106Z,small-mobile,Super Admin,Platform,Accounting,Exceptions,/operations?workspace=platform&view=accounting&section=exceptions,https://bneineviimacademy.org/operations?workspace=platform&view=accounting&section=exceptions,,,Accounting / Exceptions loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__OVERVIEW__LOAD__SMALL_MOBILE__1907,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__OVERVIEW__LOAD__SMALL_MOBILE__1907.png,2026-06-11T07:03:41.751Z,small-mobile,Super Admin,Platform,Api Usage,Overview,/operations?workspace=platform&view=api_usage&section=overview,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=overview,,,Api Usage / Overview loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__WORKSPACE__LOAD__SMALL_MOBILE__1908,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__WORKSPACE__LOAD__SMALL_MOBILE__1908.png,2026-06-11T07:03:44.168Z,small-mobile,Super Admin,Platform,Api Usage,Workspace,/operations?workspace=platform&view=api_usage&section=workspace,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=workspace,,,Api Usage / Workspace loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__PARENT__LOAD__SMALL_MOBILE__1909,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__PARENT__LOAD__SMALL_MOBILE__1909.png,2026-06-11T07:03:46.602Z,small-mobile,Super Admin,Platform,Api Usage,Parent,/operations?workspace=platform&view=api_usage&section=parent,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=parent,,,Api Usage / Parent loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__STUDENT__LOAD__SMALL_MOBILE__1910,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__STUDENT__LOAD__SMALL_MOBILE__1910.png,2026-06-11T07:03:49.021Z,small-mobile,Super Admin,Platform,Api Usage,Student,/operations?workspace=platform&view=api_usage&section=student,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=student,,,Api Usage / Student loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__PROVIDER__LOAD__SMALL_MOBILE__1911,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__PROVIDER__LOAD__SMALL_MOBILE__1911.png,2026-06-11T07:03:51.471Z,small-mobile,Super Admin,Platform,Api Usage,Provider,/operations?workspace=platform&view=api_usage&section=provider,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=provider,,,Api Usage / Provider loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__BOT__LOAD__SMALL_MOBILE__1912,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__BOT__LOAD__SMALL_MOBILE__1912.png,2026-06-11T07:03:53.884Z,small-mobile,Super Admin,Platform,Api Usage,Bot,/operations?workspace=platform&view=api_usage&section=bot,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=bot,,,Api Usage / Bot loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__ERRORS__LOAD__SMALL_MOBILE__1913,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__ERRORS__LOAD__SMALL_MOBILE__1913.png,2026-06-11T07:03:56.331Z,small-mobile,Super Admin,Platform,Api Usage,Errors,/operations?workspace=platform&view=api_usage&section=errors,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=errors,,,Api Usage / Errors loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__API_USAGE__BUDGETS__LOAD__SMALL_MOBILE__1914,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__BUDGETS__LOAD__SMALL_MOBILE__1914.png,2026-06-11T07:03:58.769Z,small-mobile,Super Admin,Platform,Api Usage,Budgets,/operations?workspace=platform&view=api_usage&section=budgets,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=budgets,,,Api Usage / Budgets loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__API_USAGE__SETTINGS__LOAD__SMALL_MOBILE__1915,screenshots/small-mobile/SUPERADMIN__PLATFORM__API_USAGE__SETTINGS__LOAD__SMALL_MOBILE__1915.png,2026-06-11T07:04:01.185Z,small-mobile,Super Admin,Platform,Api Usage,Settings,/operations?workspace=platform&view=api_usage&section=settings,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=settings,,,Api Usage / Settings loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__OVERVIEW__LOAD__SMALL_MOBILE__1916,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__OVERVIEW__LOAD__SMALL_MOBILE__1916.png,2026-06-11T07:04:03.604Z,small-mobile,Super Admin,Platform,Admin,Overview,/operations?workspace=platform&view=admin&section=overview,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=overview,,,Admin / Overview loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__USERS__LOAD__SMALL_MOBILE__1917,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__USERS__LOAD__SMALL_MOBILE__1917.png,2026-06-11T07:04:06.010Z,small-mobile,Super Admin,Platform,Admin,Users,/operations?workspace=platform&view=admin&section=users,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=users,,,Admin / Users loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__ROLES__LOAD__SMALL_MOBILE__1918,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__ROLES__LOAD__SMALL_MOBILE__1918.png,2026-06-11T07:04:08.375Z,small-mobile,Super Admin,Platform,Admin,Roles,/operations?workspace=platform&view=admin&section=roles,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=roles,,,Admin / Roles loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__WORKSPACES__LOAD__SMALL_MOBILE__1919,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__WORKSPACES__LOAD__SMALL_MOBILE__1919.png,2026-06-11T07:04:10.728Z,small-mobile,Super Admin,Platform,Admin,Workspaces,/operations?workspace=platform&view=admin&section=workspaces,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=workspaces,,,Admin / Workspaces loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__INVITATIONS__LOAD__SMALL_MOBILE__1920,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__INVITATIONS__LOAD__SMALL_MOBILE__1920.png,2026-06-11T07:04:13.192Z,small-mobile,Super Admin,Platform,Admin,Invitations,/operations?workspace=platform&view=admin&section=invitations,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=invitations,,,Admin / Invitations loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__TICKETS__LOAD__SMALL_MOBILE__1921,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__TICKETS__LOAD__SMALL_MOBILE__1921.png,2026-06-11T07:04:15.687Z,small-mobile,Super Admin,Platform,Admin,Tickets,/operations?workspace=platform&view=admin&section=tickets,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=tickets,,,Admin / Tickets loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__MESSAGES__LOAD__SMALL_MOBILE__1922,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__MESSAGES__LOAD__SMALL_MOBILE__1922.png,2026-06-11T07:04:18.060Z,small-mobile,Super Admin,Platform,Admin,Messages,/operations?workspace=platform&view=admin&section=messages,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=messages,,,Admin / Messages loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__ADMIN__SETTINGS__LOAD__SMALL_MOBILE__1923,screenshots/small-mobile/SUPERADMIN__PLATFORM__ADMIN__SETTINGS__LOAD__SMALL_MOBILE__1923.png,2026-06-11T07:04:20.426Z,small-mobile,Super Admin,Platform,Admin,Settings,/operations?workspace=platform&view=admin&section=settings,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=settings,,,Admin / Settings loads in the correct workspace.,Small mobile tap targets detected.,page,true,Open navigation,true,true,TINY-TAP-TARGETS,Small mobile tap targets detected.
SUPERADMIN__PLATFORM__SETTINGS__PROFILE__LOAD__SMALL_MOBILE__1924,screenshots/small-mobile/SUPERADMIN__PLATFORM__SETTINGS__PROFILE__LOAD__SMALL_MOBILE__1924.png,2026-06-11T07:04:22.808Z,small-mobile,Super Admin,Platform,Settings,Profile,/operations?workspace=platform&view=settings&section=profile,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=profile,,,Settings / Profile loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
